Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    action_std_18                  | 0.064        |
|    action_std_19                  | 0.0641       |
|    action_std_20                  | 0.0644       |
|    action_std_21                  | 0.0648       |
|    action_std_22                  | 0.0647       |
|    action_std_23                  | 0.0652       |
|    action_std_24                  | 0.0648       |
|    approx_kl                      | 0.0023611854 |
|    clip_fraction                  | 0.114        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 33           |
|    explained_variance             | 0.831        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.383        |
|    n_updates                      | 1260         |
|    policy_gradient_loss           | -0.00314     |
|    std                            | 0.0648       |
|    std_max                        | 0.0659       |
|    std_min                        | 0.064        |
|    value_loss                     | 0.0577       |
----------------------------------------------------
----------------------------------------------------
